(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0D7Z3LP2Q,B0D7YPW3DH,"Southern Marsh Performance Hat - Duck, Light Gray",12,0,0.05%,0.00%,14,0,0.05%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B09X6BFTZD,B0D7YR8C2R,"Southern Marsh Youth Trucker Hat - Classic Snapback, Bimini Green",11,0,0.05%,0.00%,14,0,0.05%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B09X6F9VNZ,B0D7YYC4H9,"Southern Marsh Performance Hat - Spot Sighting, Dark Gray",17,1,0.07%,0.46%,21,1,0.07%,0.37%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B09X6G4M39,B0D7ZD96R2,"Southern Marsh Youth Trucker Hat - Posted Lands, Peach",14,0,0.06%,0.00%,19,0,0.06%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0D9J7GKWM,B0D9J7ZBXL,"Southern Marsh Baylee French Terry Women's Hoodie, Camellia, X-Large",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0D9J7GKWM,B0D9J865BT,"Southern Marsh Baylee French Terry Women's Hoodie, Camellia, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DD6KB9KM,B0DD6KB9KM,Southern Marsh Men's Cocktail Collection - Sazerac T-Shirt – Short Sleeve Casual Graphic Tee,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXMYLFL,B0DDX75TCX,"Southern Marsh Youth’s Paper Mountains T-Shirt, Long Sleeve Tee, Bluestone, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B097S45BTQ,B0DDX861Y8,"Southern Marsh Youth’s Tile Fish T-Shirt, Long Sleeve Tee, Dark Gray, Medium",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXR5MDY,B0DDXBXMNW,"Southern Marsh Youth’s Authentic Rewind T-Shirt, Long Sleeve Tee, Peach, Large",5,0,0.02%,0.00%,7,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXYJ2H5,B0DDXBXMPF,"Southern Marsh Youth’s FieldTec Heathered Performance Marsh Mountains T-Shirt, Long Sleeve Tee, Midnight Gray, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXMYLFL,B0DDXC1ZP1,"Southern Marsh Youth’s Paper Mountains T-Shirt, Long Sleeve Tee, Bluestone, Small",23,0,0.10%,0.00%,27,0,0.09%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXB2DS6,B0DDXC1ZP2,"Southern Marsh Youth’s Original Outline T-Shirt, Long Sleeve Tee, Bluestone, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXCXMBN,B0DDXG8PWQ,"Southern Marsh Youth’s SEAWASH Authentic T-Shirt, Long Sleeve Tee, Crimson, Medium",2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXCXMBN,B0DDXG9PTC,"Southern Marsh Youth’s SEAWASH Authentic T-Shirt, Long Sleeve Tee, Burnt Taupe, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXCXMBN,B0DDXJ3Y7Q,"Southern Marsh Youth’s SEAWASH Authentic T-Shirt, Long Sleeve Tee, Dark Green, Medium",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0G69885NF,B0DDXLDPSS,"Southern Marsh Youth’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Peach, Medium",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXCXMBN,B0DDXMXCYX,"Southern Marsh Youth’s SEAWASH Authentic T-Shirt, Long Sleeve Tee, Dark Green, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXPKW4Z,B0DDXPKW4Z,Southern Marsh Youth’s SEAWASH Stamped Duck T-Shirt – Short Sleeve Casual Graphic Tee,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXQN4HS,B0DDXQ99Z6,"Southern Marsh Youth's Southern Cities Charleston T-Shirt, Short Sleeve Tee, Coral, Large",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B08DQ4ZX1H,B0DDXS54MC,"Southern Marsh Youth's SEAWASH Authentic T-Shirt, Short Sleeve Tee, Midnight Gray, Small",54,1,0.22%,0.46%,64,1,0.21%,0.37%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXW5Z91,B0DDXX31GB,"Southern Marsh Men’s FieldTec Comfort Float On T-Shirt, Long Sleeve Tee, Oxford Blue, Large",2,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0CKVV7KYS,B0DDXYBB61,"Southern Marsh Youth’s FieldTec Comfort Engraved Outfitter T-Shirt, Long Sleeve Tee, Dark Olive, Medium",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21YN614,B0DDY5BJZM,"Southern Marsh Men’s Sunset Spots T-Shirt, Long Sleeve Tee, Peach, Small",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYBV1K1,B0DDY6MYQF,"Southern Marsh Men’s SEAWASH Marsh Outline T-Shirt, Long Sleeve Tee, Washed Navy, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY9D79W,B0DDY7JMV7,"Southern Marsh Men’s SEAWASH The Original Co. Redfish T-Shirt, Long Sleeve Tee, Burnt Taupe, Small",2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY7ZQ52,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Peach, Large",1,0,0.00%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY8J96L,B0DDY8CCGD,"Southern Marsh Men’s SEAWASH Authentic T-Shirt, Long Sleeve Tee, Dark Green, X-Large",1,0,0.00%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21YN614,B0DDY8G1GP,"Southern Marsh Men’s Sunset Spots T-Shirt, Long Sleeve Tee, Peach, XX-Large",6,0,0.02%,0.00%,7,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYC6PJ4,B0DDY8KZZ5,"Southern Marsh Men’s SEAWASH Decoy Stamp T-Shirt, Long Sleeve Tee, Light Gray, Small",4,0,0.02%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYB6G7T,B0DDY8X3VL,"Southern Marsh Men’s SEAWASH Waterfowl Feathers T-Shirt, Long Sleeve Tee, Washed Blue, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYBV1K1,B0DDY8Z4DC,"Southern Marsh Men’s SEAWASH Marsh Outline T-Shirt, Long Sleeve Tee, Crimson, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYC6PJ4,B0DDY93258,"Southern Marsh Men’s SEAWASH Decoy Stamp T-Shirt, Long Sleeve Tee, Light Gray, 3X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYBV1K1,B0DDY93NZ8,"Southern Marsh Men’s SEAWASH Marsh Outline T-Shirt, Long Sleeve Tee, Washed Navy, XX-Large",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY95VK1,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Peach, XX-Large",1,0,0.00%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY966GJ,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Slate, Medium",1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYBV1K1,B0DDY97MBH,"Southern Marsh Men’s SEAWASH Marsh Outline T-Shirt, Long Sleeve Tee, Washed Navy, X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYC6PJ4,B0DDY9CFR9,"Southern Marsh Men’s SEAWASH Decoy Stamp T-Shirt, Long Sleeve Tee, Light Gray, X-Large",7,0,0.03%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY9K8WF,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Slate, X-Large",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY9NVFV,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Slate, Large",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYB6G7T,B0DDY9R3WX,"Southern Marsh Men’s SEAWASH Waterfowl Feathers T-Shirt, Long Sleeve Tee, Washed Blue, XX-Large",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY9WXG9,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Slate, XX-Large",9,0,0.04%,0.00%,9,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY8J96L,B0DDY9YL9V,"Southern Marsh Men’s SEAWASH Authentic T-Shirt, Long Sleeve Tee, Dark Green, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY9P8VW,B0DDY9Z6LV,"Southern Marsh Men’s SEAWASH Tread T-Shirt, Long Sleeve Tee, Light Gray, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDXK6KBZ,B0DDY9Z783,"Southern Marsh Men’s SEAWASH Stamped Duck T-Shirt, Long Sleeve Tee, Slate, Small",4,0,0.02%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYB6G7T,B0DDYB4PSG,"Southern Marsh Men’s SEAWASH Waterfowl Feathers T-Shirt, Long Sleeve Tee, Burnt Taupe, XX-Large",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY9D79W,B0DDYB8B5K,"Southern Marsh Men’s SEAWASH The Original Co. Redfish T-Shirt, Long Sleeve Tee, Burnt Taupe, X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYB6G7T,B0DDYBB6B6,"Southern Marsh Men’s SEAWASH Waterfowl Feathers T-Shirt, Long Sleeve Tee, Burnt Taupe, X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYB6G7T,B0DDYBQ21Q,"Southern Marsh Men’s SEAWASH Waterfowl Feathers T-Shirt, Long Sleeve Tee, Washed Blue, X-Large",2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYB6G7T,B0DDYBT16H,"Southern Marsh Men’s SEAWASH Waterfowl Feathers T-Shirt, Long Sleeve Tee, Washed Blue, Medium",2,0,0.01%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY9P8VW,B0DDYBZPGQ,"Southern Marsh Men’s SEAWASH Tread T-Shirt, Long Sleeve Tee, Light Gray, Medium",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYBV1K1,B0DDYC6CXL,"Southern Marsh Men’s SEAWASH Marsh Outline T-Shirt, Long Sleeve Tee, Crimson, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDYC6PJ4,B0DDYC7K85,"Southern Marsh Men’s SEAWASH Decoy Stamp T-Shirt, Long Sleeve Tee, Light Gray, XX-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DDY9D79W,B0DDYD26X9,"Southern Marsh Men’s SEAWASH The Original Co. Redfish T-Shirt, Long Sleeve Tee, Burnt Taupe, Medium",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21ZLRVV,B0DDYNQ339,"Southern Marsh Men's SEAWASH Waterfowl Feathers T-Shirt, Short Sleeve Tee, Burnt Taupe, X-Small",5,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B076CRV9YG,B0DF1GH71T,"Southern Marsh Youth's Bermuda Performance Hawthorne Polo Shirt, Short Sleeve Shirt, Black & White, Small",4,0,0.02%,0.00%,7,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1RMBBD,B0DF1RPNBQ,"Southern Marsh Youth's Bermuda Performance Clearwater Stripe Polo Shirt, Short Sleeve Shirt, Light Gray & Midnight Gray, Small",26,1,0.11%,0.46%,32,1,0.11%,0.37%,100.00%,100.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF1V8BQH,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt",15,1,0.06%,0.46%,27,4,0.09%,1.49%,0.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21WNHY9,B0DF285F5J,"Southern Marsh Men’s Pick Six Performance Polo Shirt, Short Sleeve Shirt, Purple & Orange, Small",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF2BJ4CH,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt, Washed Red & Peach, Medium",18,2,0.07%,0.91%,20,2,0.07%,0.74%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21WNHY9,B0DF2BYMNZ,"Southern Marsh Men’s Pick Six Performance Polo Shirt, Short Sleeve Shirt, Light Gray & White, Small",2,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF2C1WWW,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt, Orange & Purple, X-Large",16,0,0.07%,0.00%,17,0,0.06%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF2BYQND,B0DF2C8YV2,"Southern Marsh Men’s Island Burst Performance Polo Shirt, Short Sleeve Shirt, Maroon & Dark Gray, Small",4,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF2CK7DJ,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt, Orange & Purple, Small",27,3,0.11%,1.37%,28,3,0.09%,1.12%,100.00%,100.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF2D812D,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt, Orange & Purple, XX-Large",9,0,0.04%,0.00%,11,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21WNHY9,B0DF2DSYZ9,"Southern Marsh Men’s Pick Six Performance Polo Shirt, Short Sleeve Shirt, Purple & Orange, Medium",28,0,0.12%,0.00%,30,0,0.10%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF2FDDLW,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt, Orange & Navy, Medium",31,1,0.13%,0.46%,34,1,0.11%,0.37%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DF1V8BQH,B0DF2J8XXS,"Southern Marsh Men’s Bermuda Performance Panama Stripe Polo Shirt, Short Sleeve Shirt, Orange & Purple, Medium",33,1,0.14%,0.46%,43,1,0.14%,0.37%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0CGJXW815,B0DFHVZK31,"Southern Marsh Migration Hats, Unisex Hat, Brown, Regular",9,0,0.04%,0.00%,10,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DFHPZGV8,B0DFJ2QB1K,"Southern Marsh Trail Hats, Unisex Hat, Olive, One Size",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B09X6G262S,B0DG7SL64F,"Southern Marsh Men's Winston Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, French Blue & Navy, Large",13,0,0.05%,0.00%,15,0,0.05%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG83WYLD,B0DG7X11VG,"Southern Marsh Men's Sussex Plaid Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe & Burnt Orange, Large",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG82ZQK6,B0DG81QJ9Z,"Southern Marsh Men's Trussville Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, Washed Red & Slate, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG7RGMLX,B0DG81XX84,"Southern Marsh Men's Old Mill Heather Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe, X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG82ZQK6,B0DG82KGBL,"Southern Marsh Men's Trussville Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, Washed Red & Slate, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG7RGMLX,B0DG83J6BK,"Southern Marsh Men's Old Mill Heather Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Dark Olive, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG7RGMLX,B0DG83PHCJ,"Southern Marsh Men's Old Mill Heather Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe, Large",5,0,0.02%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG82ZQK6,B0DG85MRGQ,"Southern Marsh Men's Trussville Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, Midnight Gray & Dark Olive, Medium",1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG83WYLD,B0DG8664Z8,"Southern Marsh Men's Sussex Plaid Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe & Burnt Orange, Small",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG83WYLD,B0DG86ZJ81,"Southern Marsh Men's Sussex Plaid Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Navy & Blue, XX-Large",4,0,0.02%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21YTH6B,B0DG879PXB,"Southern Marsh Men's Montevallo Houndstooth Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe & Mountain Purple, X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG82ZQK6,B0DG885WZR,"Southern Marsh Men's Trussville Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, Washed Red & Slate, XX-Large",2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG83WYLD,B0DG8BP8LD,"Southern Marsh Men's Sussex Plaid Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe & Burnt Orange, Medium",1,0,0.00%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG7XXLB5,B0DG8C9CWB,"Southern Marsh Men's Newhaven Plaid Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Purple & Peach, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG85HX8T,B0DG8CWWRJ,"Southern Marsh Men's Holly Ridge Washed Dress Shirt, Long Sleeve Woven Dress Shirt, Navy & Blue, Large",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG82ZQK6,B0DG8CYWPT,"Southern Marsh Men's Trussville Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, Washed Red & Slate, Medium",3,0,0.01%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG82ZQK6,B0DG8D294P,"Southern Marsh Men's Trussville Windowpane Dress Shirt, Long Sleeve Woven Dress Shirt, Washed Red & Slate, X-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG8CTPTL,B0DG8D6MPK,"Southern Marsh Youth’s Lowcountry Classic Hoodie, Hooded Pullover, Light Gray, Small",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG83WYLD,B0DG8DPH68,"Southern Marsh Men's Sussex Plaid Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Navy & Blue, Small",4,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG8FZD6K,B0DG8FZD6K,"Southern Marsh Youth’s SEAWASH Spiral Hoodie, Hooded Pullover, Peach & Purple, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0B21YTH6B,B0DG8GTGD4,"Southern Marsh Men's Montevallo Houndstooth Flannel Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe & Mountain Purple, XX-Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0CG7GF18G,B0DG8GVF4Y,"Southern Marsh Men's Blanco Plaid Dress Shirt, Long Sleeve Woven Dress Shirt, Burnt Taupe & Burnt Orange, Small",3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG85HX8T,B0DG8HBQD8,"Southern Marsh Men's Holly Ridge Washed Dress Shirt, Long Sleeve Woven Dress Shirt, Navy & Blue, Small",2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG85HX8T,B0DG8HFYQR,"Southern Marsh Men's Holly Ridge Washed Dress Shirt, Long Sleeve Woven Dress Shirt, Navy & Blue, X-Large",7,0,0.03%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG8FT211,B0DG8J7SNH,"Southern Marsh Women’s SEAWASH Spiral Hoodie, Hooded Pullover, Washed Red & Navy, Small",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG8JWL33,B0DG8J7YXF,"Southern Marsh Women’s Parkway Performance Hoodie, Hooded Pullover, Midnight Gray, Large",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
B0DG8FT211,B0DG8JFHX9,"Southern Marsh Women’s SEAWASH Spiral Hoodie, Hooded Pullover, Tan & Slate, Small",1,0,0.00%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,$0.00,$0.00,0,0
